"","season","round_number","team","elo"
"6672",2017,8,"Geelong",1549.83511467284
"6673",2017,8,"Adelaide",1629.33732201555
"6674",2017,8,"Melbourne",1492.70388596033
"6675",2017,8,"Gold Coast",1467.43080832242
"6676",2017,8,"Port Adelaide",1561.90882304711
"6677",2017,8,"North Melbourne",1531.90004068857
"6678",2017,8,"Sydney",1494.10869068378
"6679",2017,8,"West Coast",1569.20123852015
"6680",2017,8,"Western Bulldogs",1572.0747631702
"6681",2017,9,"Brisbane Lions",1267.24875902789
"6682",2017,9,"Adelaide",1583.49473212737
"6683",2017,9,"Fremantle",1460.25979683462
"6684",2017,9,"Carlton",1426.79592412905
"6685",2017,9,"Collingwood",1479.54472270309
"6686",2017,9,"Hawthorn",1461.17734391261
"6687",2017,9,"Melbourne",1538.54647584851
"6688",2017,9,"North Melbourne",1496.29397464971
"6689",2017,9,"GWS",1598.98324681313
"6690",2017,9,"Richmond",1509.22557078759
"6691",2017,9,"St Kilda",1561.39752539645
"6692",2017,9,"Sydney",1529.71475672264
"6693",2017,9,"Essendon",1402.26422898817
"6694",2017,9,"West Coast",1577.42707053725
"6695",2017,9,"Geelong",1514.48174972343
"6696",2017,9,"Western Bulldogs",1563.84893115311
"6697",2017,10,"Collingwood",1494.30802804325
"6698",2017,10,"Brisbane Lions",1257.53734329178
"6699",2017,10,"Richmond",1516.34099788948
"6700",2017,10,"Essendon",1457.26210491032
"6701",2017,10,"Adelaide",1593.20614786348
"6702",2017,10,"Fremantle",1484.57521986555
"6703",2017,10,"Melbourne",1520.25079540098
"6704",2017,10,"Gold Coast",1440.17534394229
"6705",2017,10,"West Coast",1522.42919461511
"6706",2017,10,"GWS",1591.86781971124
"6707",2017,10,"Sydney",1567.28363858898
"6708",2017,10,"Hawthorn",1446.41403857246
"6709",2017,10,"Carlton",1402.48050109813
"6710",2017,10,"North Melbourne",1514.58965509723
"6711",2017,10,"Geelong",1540.88828633129
"6712",2017,10,"Port Adelaide",1589.16428742723
"6713",2017,10,"Western Bulldogs",1537.44239454525
"6714",2017,10,"St Kilda",1523.82864353012
"6715",2017,11,"Geelong",1548.4091062099
"6716",2017,11,"Adelaide",1620.55633771809
"6717",2017,11,"Fremantle",1457.22503001094
"6718",2017,11,"Collingwood",1502.98082145651
"6719",2017,11,"GWS",1591.87318521666
"6720",2017,11,"Essendon",1449.66471126195
"6721",2017,11,"Port Adelaide",1581.64346754863
"6722",2017,11,"Hawthorn",1465.74958231629
"6723",2017,11,"North Melbourne",1518.1580408057
"6724",2017,11,"Richmond",1523.93839153784
"6725",2017,11,"Gold Coast",1421.07830690674
"6726",2017,11,"West Coast",1522.42382910968
"6727",2017,12,"Melbourne",1539.34783243653
"6728",2017,12,"Collingwood",1516.22792245628
"6729",2017,12,"Brisbane Lions",1248.86454987852
"6730",2017,12,"Fremantle",1443.97792901117
"6731",2017,12,"Hawthorn",1444.41267713836
"6732",2017,12,"Gold Coast",1435.42049193173
"6733",2017,12,"Carlton",1398.91211538967
"6734",2017,12,"GWS",1591.55571534375
"6735",2017,12,"Essendon",1449.98218113486
"6736",2017,12,"Port Adelaide",1602.98037272655
"6737",2017,12,"Adelaide",1592.34664017672
"6738",2017,12,"St Kilda",1494.93141665327
"6739",2017,12,"Sydney",1547.94809484514
"6740",2017,12,"Western Bulldogs",1566.3396214221
"6741",2017,13,"Port Adelaide",1548.7675001268
"6742",2017,13,"Brisbane Lions",1304.85603887614
"6743",2017,13,"Gold Coast",1451.65348290496
"6744",2017,13,"Carlton",1420.06650757183
"6745",2017,13,"West Coast",1508.0816440847
"6746",2017,13,"Geelong",1576.61880375127
"6747",2017,13,"Western Bulldogs",1531.51403108229
"6748",2017,13,"Melbourne",1540.67669620091
"6749",2017,13,"North Melbourne",1490.66724272501
"6750",2017,13,"St Kilda",1470.23632320743
"6751",2017,13,"Richmond",1551.42918961852
"6752",2017,13,"Sydney",1582.77368518495
"6753",2017,14,"Richmond",1546.17696070031
"6754",2017,14,"Carlton",1433.48985265051
"6755",2017,14,"Sydney",1588.02591410317
"6756",2017,14,"Essendon",1504.19505373461
"6757",2017,14,"Geelong",1556.26811766427
"6758",2017,14,"Fremantle",1387.98644001355
"6759",2017,14,"St Kilda",1488.63118357375
"6760",2017,14,"Gold Coast",1438.23013782628
"6761",2017,14,"Brisbane Lions",1298.61855299342
"6762",2017,14,"GWS",1570.40132316159
"6763",2017,14,"Adelaide",1617.04173362256
"6764",2017,14,"Hawthorn",1428.17968616513
"6765",2017,14,"West Coast",1528.43233017169
"6766",2017,14,"Melbourne",1575.24754450757
"6767",2017,14,"Western Bulldogs",1496.94318277563
"6768",2017,14,"North Melbourne",1472.27238235869
"6769",2017,14,"Collingwood",1514.89905869191
"6770",2017,14,"Port Adelaide",1555.00498600952
"6771",2017,15,"Carlton",1423.16007382494
"6772",2017,15,"Adelaide",1583.75872598152
"6773",2017,15,"Essendon",1512.66361207054
"6774",2017,15,"Brisbane Lions",1288.57255746152
"6775",2017,15,"Hawthorn",1461.46269380616
"6776",2017,15,"Collingwood",1493.50292552989
"6777",2017,15,"GWS",1580.44731869349
"6778",2017,15,"Geelong",1540.2775133398
"6779",2017,15,"Gold Coast",1417.99931008994
"6780",2017,15,"North Melbourne",1474.10815729738
"6781",2017,15,"Port Adelaide",1576.40111917154
"6782",2017,15,"Richmond",1556.50673952588
"6783",2017,15,"Fremantle",1403.97704433802
"6784",2017,15,"St Kilda",1508.86201131009
"6785",2017,15,"Melbourne",1572.88451570127
"6786",2017,15,"Sydney",1579.55735576723
"6787",2017,15,"Western Bulldogs",1495.10740783694
"6788",2017,15,"West Coast",1530.795358978
"6789",2017,16,"Collingwood",1468.34259629902
"6790",2017,16,"Essendon",1482.03720592034
"6791",2017,16,"North Melbourne",1450.01475134368
"6792",2017,16,"Fremantle",1406.84730774388
"6793",2017,16,"Brisbane Lions",1319.19896361173
"6794",2017,16,"Geelong",1544.8817356705
"6795",2017,16,"Sydney",1606.94543526758
"6796",2017,16,"Gold Coast",1442.09271604364
"6797",2017,16,"Hawthorn",1486.62302303703
"6798",2017,16,"GWS",1575.84309636279
"6799",2017,16,"Carlton",1428.78389638468
"6800",2017,16,"Melbourne",1545.49643620092
"6801",2017,16,"West Coast",1533.63042777644
"6802",2017,16,"Port Adelaide",1561.55235704488
"6803",2017,16,"St Kilda",1505.99174790423
"6804",2017,16,"Richmond",1571.35550165253
"6805",2017,16,"Adelaide",1578.13490342179
"6806",2017,16,"Western Bulldogs",1492.27233903851
"6807",2017,17,"Melbourne",1540.43804169507
"6808",2017,17,"Adelaide",1604.46713773551
"6809",2017,17,"Richmond",1526.62937773713
"6810",2017,17,"Brisbane Lions",1303.17919610886
"6811",2017,17,"Gold Coast",1422.47694475142
"6812",2017,17,"Collingwood",1440.78826224907
"6813",2017,17,"St Kilda",1550.71787181962
"6814",2017,17,"Essendon",1509.59153997029
"6815",2017,17,"Geelong",1560.90150317337
"6816",2017,17,"Hawthorn",1496.6748751358
"6817",2017,17,"Port Adelaide",1584.90609985094
"6818",2017,17,"North Melbourne",1441.08361220843
"6819",2017,17,"GWS",1565.79124426402
"6820",2017,17,"Sydney",1626.5612065598
"6821",2017,17,"Fremantle",1415.77844687914
"6822",2017,17,"West Coast",1510.27668497038
"6823",2017,17,"Carlton",1433.84229089053
"6824",2017,17,"Western Bulldogs",1465.94010472478
"6825",2017,18,"Brisbane Lions",1299.86748343156
"6826",2017,18,"Carlton",1419.0425243756
"6827",2017,18,"Adelaide",1629.88801453647
"6828",2017,18,"Geelong",1556.58462027098
"6829",2017,18,"Western Bulldogs",1480.73987123972
"6830",2017,18,"Gold Coast",1410.24886734228
"6831",2017,18,"Richmond",1529.94109041444
"6832",2017,18,"GWS",1560.15632199689
"6833",2017,18,"Fremantle",1400.99142916215
"6834",2017,18,"Hawthorn",1500.99175803818
"6835",2017,18,"Essendon",1550.68699483847
"6836",2017,18,"North Melbourne",1419.10159651099
"6837",2017,18,"Melbourne",1515.0171648941
"6838",2017,18,"Port Adelaide",1606.88811554837
"6839",2017,18,"Sydney",1632.19612882693
"6840",2017,18,"St Kilda",1509.62241695145
"6841",2017,18,"Collingwood",1453.01633965821
"6842",2017,18,"West Coast",1525.06370268737
"6843",2017,19,"Collingwood",1469.08922501522
"6844",2017,19,"Adelaide",1640.83367523308
"6845",2017,19,"West Coast",1508.99081733035
"6846",2017,19,"Brisbane Lions",1338.48003834736
"6847",2017,19,"Western Bulldogs",1507.69597935117
"6848",2017,19,"Essendon",1559.75309163181
"6849",2017,19,"GWS",1538.99719409312
"6850",2017,19,"Fremantle",1377.72773766585
"6851",2017,19,"Carlton",1380.42996945979
"6852",2017,19,"Geelong",1545.63895957438
"6853",2017,19,"North Melbourne",1410.03549971765
"6854",2017,19,"Melbourne",1546.11525827198
"6855",2017,19,"Gold Coast",1383.29275923083
"6856",2017,19,"Richmond",1551.10021831821
"6857",2017,19,"Port Adelaide",1575.7900221705
"6858",2017,19,"St Kilda",1491.90425881089
"6859",2017,19,"Hawthorn",1524.25544953448
"6860",2017,19,"Sydney",1649.91428696749
"6861",2017,20,"Essendon",1528.39828722476
"6862",2017,20,"Carlton",1361.12173167196
"6863",2017,20,"North Melbourne",1428.93414716082
"6864",2017,20,"Collingwood",1487.3947704074
"6865",2017,20,"Fremantle",1383.4143303044
"6866",2017,20,"Gold Coast",1374.12683355971
"6867",2017,20,"Richmond",1560.26614398933
"6868",2017,20,"Hawthorn",1544.07840080881
"6869",2017,20,"GWS",1533.31060145458
"6870",2017,20,"Melbourne",1527.21661082882
"6871",2017,20,"Adelaide",1622.5281298409
"6872",2017,20,"Port Adelaide",1568.31404056576
"6873",2017,20,"Geelong",1564.94719736221
"6874",2017,20,"Sydney",1630.09133569315
"6875",2017,20,"St Kilda",1499.38024041563
"6876",2017,20,"West Coast",1528.21410256568
"6877",2017,20,"Brisbane Lions",1319.25675311204
"6878",2017,20,"Western Bulldogs",1539.05078375821
"6879",2017,21,"Essendon",1518.39679537269
"6880",2017,21,"Adelaide",1655.15474954509
"6881",2017,21,"West Coast",1517.00706897725
"6882",2017,21,"Carlton",1371.12322352403
"6883",2017,21,"Port Adelaide",1535.68742086157
"6884",2017,21,"Collingwood",1515.68918210285
"6885",2017,21,"Sydney",1655.38817459053
"6886",2017,21,"Fremantle",1403.10619569976
"6887",2017,21,"Brisbane Lions",1328.19582446957
"6888",2017,21,"Gold Coast",1354.43496816435
"6889",2017,21,"Western Bulldogs",1530.11171240068
"6890",2017,21,"GWS",1560.76530095301
"6891",2017,21,"Hawthorn",1521.14086149292
"6892",2017,21,"North Melbourne",1400.63973546537
"6893",2017,21,"Geelong",1539.65035846484
"6894",2017,21,"Richmond",1583.20368330522
"6895",2017,21,"Melbourne",1499.76191133038
"6896",2017,21,"St Kilda",1510.58727400406
"6897",2017,22,"Melbourne",1522.48980678888
"6898",2017,22,"Brisbane Lions",1367.03870220867
"6899",2017,22,"Gold Coast",1315.59209042525
"6900",2017,22,"Essendon",1501.72240060184
"6901",2017,22,"Collingwood",1494.45865485828
"6902",2017,22,"Geelong",1558.09354097226
"6903",2017,22,"Carlton",1370.95127687461
"6904",2017,22,"Hawthorn",1531.32877811754
"6905",2017,22,"St Kilda",1487.85937854557
"6906",2017,22,"North Melbourne",1390.45181884075
"6907",2017,22,"Western Bulldogs",1500.28552420628
"6908",2017,22,"Port Adelaide",1556.91794810613
"6909",2017,22,"Fremantle",1388.37267943327
"6910",2017,22,"Richmond",1564.7605007978
"6911",2017,22,"Adelaide",1671.82914431593
"6912",2017,22,"Sydney",1670.12169085702
"6913",2017,22,"GWS",1590.59148914741
"6914",2017,22,"West Coast",1517.17901562667
"6915",2017,23,"West Coast",1506.2453695193
"6916",2017,23,"Adelaide",1668.63818042691
"6917",2017,23,"Sydney",1673.31265474604
"6918",2017,23,"Carlton",1395.13629321591
"6919",2017,23,"Essendon",1509.24384584797
"6920",2017,23,"Fremantle",1367.53716217635
"6921",2017,23,"Port Adelaide",1566.50040817409
"6922",2017,23,"Gold Coast",1308.07064517912
"6923",2017,23,"Geelong",1561.57898891214
"6924",2017,23,"GWS",1601.52513525478
"6925",2017,23,"Collingwood",1490.9732069184
"6926",2017,23,"Melbourne",1518.25946648667
"6927",2017,23,"Brisbane Lions",1371.26904251088
"6928",2017,23,"North Melbourne",1367.73648750219
"6929",2017,23,"Richmond",1585.59601805473
"6930",2017,23,"St Kilda",1510.57470988413
"6931",2017,23,"Hawthorn",1507.14376177623
"6932",2017,23,"Western Bulldogs",1490.70306413832
"6933",2017,24,"Sydney",1685.36659963601
"6934",2017,24,"Essendon",1508.11181972037
"6935",2017,24,"Adelaide",1626.39432660531
"6936",2017,24,"GWS",1564.92636246309
"6937",2017,24,"Geelong",1598.17776170384
"6938",2017,24,"Richmond",1607.96645934217
"6939",2017,24,"Port Adelaide",1580.9886750989
"6940",2017,24,"West Coast",1548.4892233409
"6941",2017,25,"Geelong",1565.09854790222
"6942",2017,25,"Sydney",1703.5770229434
"6943",2017,25,"GWS",1543.27828640245
"6944",2017,25,"West Coast",1554.21832106218
"6945",2017,26,"Adelaide",1648.04240266594
"6946",2017,26,"Geelong",1616.26872224209
"6947",2017,26,"Richmond",1641.04567314379
"6948",2017,26,"GWS",1581.825775204
"6949",2017,27,"Adelaide",1680.77708872109
"6950",2017,27,"Richmond",1662.94491343944
"6951",2018,1,"Essendon",1489.90139641298
"6952",2018,1,"Adelaide",1645.37970021636
"6953",2018,1,"St Kilda",1488.79405516685
"6954",2018,1,"Brisbane Lions",1344.82365118229
"6955",2018,1,"Richmond",1679.00392750461
"6956",2018,1,"Carlton",1394.48181936416
"6957",2018,1,"Hawthorn",1512.09199409939
"6958",2018,1,"Collingwood",1507.97887689429
"6959",2018,1,"Port Adelaide",1561.29939614644
"6960",2018,1,"Fremantle",1393.03023305599
"6961",2018,1,"Melbourne",1499.9431302859
"6962",2018,1,"Geelong",1564.63704483389
"6963",2018,1,"Gold Coast",1348.26408017264
"6964",2018,1,"North Melbourne",1428.21758228063
"6965",2018,1,"West Coast",1510.94352662842
"6966",2018,1,"Sydney",1606.43138655996
"6967",2018,1,"GWS",1539.75648763456
"6968",2018,1,"Western Bulldogs",1489.21498578912
"6969",2018,2,"Fremantle",1404.89201398551
"6970",2018,2,"Essendon",1511.56360047627
"6971",2018,2,"Carlton",1429.18461457145
"6972",2018,2,"Gold Coast",1390.69146499766
"6973",2018,2,"Collingwood",1485.89330441572
"6974",2018,2,"GWS",1569.04047363108
"6975",2018,2,"Geelong",1549.08880419869
"6976",2018,2,"Hawthorn",1528.86063008952
"6977",2018,2,"Brisbane Lions",1392.7428821748
"6978",2018,2,"Melbourne",1503.51215206248
"6979",2018,2,"Sydney",1608.75711304229
"6980",2018,2,"Port Adelaide",1559.76912368278
"6981",2018,2,"Adelaide",1573.69723082127
"6982",2018,2,"Richmond",1622.13322319832
"6983",2018,2,"North Melbourne",1417.66950034821
"6984",2018,2,"St Kilda",1496.87570481248
"6985",2018,2,"Western Bulldogs",1458.48242612142
"6986",2018,2,"West Coast",1497.17374611022
"6987",2018,3,"St Kilda",1453.44258751558
"6988",2018,3,"Adelaide",1607.88969793631
"6989",2018,3,"Port Adelaide",1586.13286728611
"6990",2018,3,"Brisbane Lions",1382.21365136095
"6991",2018,3,"Carlton",1397.12819242186
"6992",2018,3,"Collingwood",1480.08935895949
"6993",2018,3,"Western Bulldogs",1428.71272431927
"6994",2018,3,"Essendon",1484.45649494659
"6995",2018,3,"Gold Coast",1422.74788714725
"6996",2018,3,"Fremantle",1431.99911951518
"6997",2018,3,"West Coast",1526.94344791237
"6998",2018,3,"Geelong",1545.76278570291
"6999",2018,3,"Sydney",1582.39336943896
"7000",2018,3,"GWS",1574.84441908731
"7001",2018,3,"Richmond",1587.94075608328
"7002",2018,3,"Hawthorn",1532.18664858529
"7003",2018,3,"Melbourne",1514.04138287633
"7004",2018,3,"North Melbourne",1461.10261764511
"7005",2018,4,"Richmond",1594.13720189852
"7006",2018,4,"Brisbane Lions",1398.34679717036
"7007",2018,4,"North Melbourne",1438.02051704109
"7008",2018,4,"Carlton",1385.01998698548
"7009",2018,4,"Adelaide",1624.83877265971
"7010",2018,4,"Collingwood",1492.19756439587
"7011",2018,4,"GWS",1560.51542888511
"7012",2018,4,"Fremantle",1455.10899475959
"7013",2018,4,"West Coast",1543.44228367338
"7014",2018,4,"Gold Coast",1399.63801190285
"7015",2018,4,"Hawthorn",1525.99020277006
"7016",2018,4,"Melbourne",1537.12348348036
"7017",2018,4,"Essendon",1458.83127176721
"7018",2018,4,"Port Adelaide",1569.9997214767
"7019",2018,4,"Geelong",1529.2639499419
"7020",2018,4,"St Kilda",1436.49351279218
"7021",2018,4,"Western Bulldogs",1454.33794749866
"7022",2018,4,"Sydney",1596.72235964116
"7023",2018,5,"Sydney",1588.11913290758
"7024",2018,5,"Adelaide",1576.92277103066
"7025",2018,5,"Collingwood",1540.11356602492
"7026",2018,5,"Essendon",1491.23121843657
"7027",2018,5,"Port Adelaide",1537.59977480733
"7028",2018,5,"Geelong",1551.86489195114
"7029",2018,5,"Brisbane Lions",1379.52815710328
"7030",2018,5,"Gold Coast",1376.74813929964
"7031",2018,5,"St Kilda",1413.89257078293
"7032",2018,5,"GWS",1574.73226862814
"7033",2018,5,"North Melbourne",1470.89454779819
"7034",2018,5,"Hawthorn",1564.55991740956
"7035",2018,5,"Melbourne",1498.55376884086
"7036",2018,5,"Richmond",1612.95584196559
"7037",2018,5,"Carlton",1352.14595622837
"7038",2018,5,"West Coast",1566.33215627659
"7039",2018,5,"Fremantle",1440.89215501655
"7040",2018,5,"Western Bulldogs",1462.94117423224
"7041",2018,6,"GWS",1557.43337380375
"7042",2018,6,"Brisbane Lions",1374.2339824852
"7043",2018,6,"Western Bulldogs",1425.44395796276
"7044",2018,6,"Carlton",1364.29603602145
"7045",2018,6,"Adelaide",1588.00810029225
"7046",2018,6,"Gold Coast",1382.04231391773
"7047",2018,6,"Essendon",1463.17724828143
"7048",2018,6,"Melbourne",1478.5583958348
"7049",2018,6,"North Melbourne",1505.59901293467
"7050",2018,6,"Port Adelaide",1511.5984060673
"7051",2018,6,"Collingwood",1568.16753618006
"7052",2018,6,"Richmond",1632.95121497164
"7053",2018,6,"Hawthorn",1529.85545227309
"7054",2018,6,"St Kilda",1431.19146560732
"7055",2018,6,"Geelong",1577.86626069117
"7056",2018,6,"Sydney",1577.033803646
"7057",2018,6,"Fremantle",1478.38937128603
"7058",2018,6,"West Coast",1554.18207648351
"7059",2018,7,"Adelaide",1600.07753526476
"7060",2018,7,"Carlton",1352.00216051604
"7061",2018,7,"Brisbane Lions",1365.92348404292
"7062",2018,7,"Collingwood",1543.88727655802
"7063",2018,7,"Richmond",1657.23147459369
"7064",2018,7,"Fremantle",1479.08448148956
"7065",2018,7,"Western Bulldogs",1437.73783346816
"7066",2018,7,"Gold Coast",1369.97287894522
"7067",2018,7,"Geelong",1561.72504931751
"7068",2018,7,"GWS",1565.74387224602
"7069",2018,7,"Essendon",1436.29499756982
"7070",2018,7,"Hawthorn",1546.9483725817
"7071",2018,7,"St Kilda",1414.09854529871
"7072",2018,7,"Melbourne",1505.44064654642
"7073",2018,7,"Sydney",1593.17501501965
"7074",2018,7,"North Melbourne",1479.17836591912
"7075",2018,7,"West Coast",1553.48696627999
"7076",2018,7,"Port Adelaide",1538.01905308285
"7077",2018,8,"Port Adelaide",1508.5264324762
"7078",2018,8,"Adelaide",1610.7429857556
"7079",2018,8,"Western Bulldogs",1438.8846916515
"7080",2018,8,"Brisbane Lions",1377.86103227747
"7081",2018,8,"Carlton",1341.3367100252
"7082",2018,8,"Essendon",1427.85961728329
"7083",2018,8,"Collingwood",1531.94972832347
"7084",2018,8,"Geelong",1598.5703148929
"7085",2018,8,"Gold Coast",1368.82602076189
"7086",2018,8,"Melbourne",1525.19599986889
"7087",2018,8,"North Melbourne",1493.84951552867
"7088",2018,8,"Richmond",1676.68121722868
"7089",2018,8,"Fremantle",1459.63473885457
"7090",2018,8,"St Kilda",1394.34319197624
"7091",2018,8,"Hawthorn",1555.38375286823
"7092",2018,8,"Sydney",1578.5038654101
"7093",2018,8,"GWS",1528.89860667063
"7094",2018,8,"West Coast",1582.97958688663
"7095",2018,9,"St Kilda",1376.3669449216
"7096",2018,9,"Collingwood",1520.2650742176
"7097",2018,9,"Sydney",1583.74099898067
"7098",2018,9,"Fremantle",1477.61098590921
"7099",2018,9,"Essendon",1405.53840419725
"7100",2018,9,"Geelong",1610.25496899877
"7101",2018,9,"North Melbourne",1503.35258907016
"7102",2018,9,"GWS",1512.89111706712
"7103",2018,9,"Brisbane Lions",1371.3602539597
"7104",2018,9,"Hawthorn",1550.14661929766
"7105",2018,9,"Carlton",1363.65792311124
"7106",2018,9,"Melbourne",1545.85626295642
"7107",2018,9,"Gold Coast",1348.16575767436
"7108",2018,9,"Port Adelaide",1524.94049446399
"7109",2018,9,"West Coast",1598.98707649014
"7110",2018,9,"Richmond",1667.1781436872
"7111",2018,9,"Adelaide",1594.32892376782
"7112",2018,9,"Western Bulldogs",1445.38546996927
"7113",2018,10,"Melbourne",1566.27020098958
"7114",2018,10,"Adelaide",1607.28992984225
"7115",2018,10,"Geelong",1561.43876738875
"7116",2018,10,"Carlton",1343.24398507808
"7117",2018,10,"GWS",1480.13972711995
"7118",2018,10,"Essendon",1454.35460580727
"7119",2018,10,"Fremantle",1453.44220352665
"7120",2018,10,"North Melbourne",1536.10397901732
