"","season","round","round_number","venue","home_team","away_team","margin","home_goals","home_behinds","home_points","away_goals","away_behinds","away_points","distance_diff","venue_exp_last_3","venue_exp_last_5","round_type","match_id","round_id","date","start_season_id","home_elo","away_elo","outcome"
"1293",2006,"PF",25,"Stadium Australia","Sydney","Fremantle",35,19,13,127,14,8,92,3294370.92846447,11,14,"Finals","2006.25.Sydney.Fremantle","2006.25",2006-09-22,FALSE,1621.59657050115,1642.04145120894,"win"
"1294",2006,"PF",25,"Football Park","Adelaide","West Coast",-10,11,9,75,11,19,85,2133506.548813,34,43,"Finals","2006.25.Adelaide.West Coast","2006.25",2006-09-23,FALSE,1644.90553436891,1644.26644930009,"loss"
"1295",2006,"GF",26,"M.C.G.","West Coast","Sydney",1,12,13,85,12,12,84,-2010158.11851488,-3,-5,"Finals","2006.26.West Coast.Sydney","2006.26",2006-09-30,FALSE,1654.13677310088,1652.10388541923,"win"
"1296",2007,"R1",1,"M.C.G.","North Melbourne","Collingwood",-3,10,19,79,12,10,82,0,-24,-50,"Regular","2007.1.North Melbourne.Collingwood","2007.1",2007-03-31,TRUE,1400.85909269677,1516.33560541528,"loss"
"1297",2007,"R1",1,"Football Park","Adelaide","Essendon",-31,10,14,74,16,9,105,653816.807797503,35,44,"Regular","2007.1.Adelaide.Essendon","2007.1",2007-04-01,TRUE,1628.28345003971,1384.39762432112,"loss"
"1298",2007,"R1",1,"Docklands","Western Bulldogs","Geelong",20,17,11,113,13,15,93,64839.6837648896,8,9,"Regular","2007.1.Western Bulldogs.Geelong","2007.1",2007-04-01,TRUE,1505.31546813067,1488.18110623167,"win"
"1299",2007,"R1",1,"Gabba","Brisbane Lions","Hawthorn",25,9,15,69,6,8,44,1362110.68375635,34,45,"Regular","2007.1.Brisbane Lions.Hawthorn","2007.1",2007-03-31,TRUE,1372.95977968863,1471.12973821194,"win"
"1300",2007,"R1",1,"Subiaco","Fremantle","Port Adelaide",-16,16,9,105,19,7,121,2133506.548813,32,42,"Regular","2007.1.Fremantle.Port Adelaide","2007.1",2007-03-31,TRUE,1590.84525109725,1482.85525235538,"loss"
"1301",2007,"R1",1,"M.C.G.","Carlton","Richmond",17,15,25,115,15,8,98,0,-7,-24,"Regular","2007.1.Carlton.Richmond","2007.1",2007-04-01,TRUE,1345.61661069354,1475.01852911935,"win"
"1302",2007,"R1",1,"M.C.G.","Melbourne","St Kilda",-31,9,8,62,13,15,93,0,22,30,"Regular","2007.1.Melbourne.St Kilda","2007.1",2007-03-30,TRUE,1529.53481988598,1543.31608624302,"loss"
"1303",2007,"R1",1,"Stadium Australia","Sydney","West Coast",-1,10,13,73,11,8,74,3294370.92846447,10,14,"Regular","2007.1.Sydney.West Coast","2007.1",2007-03-31,TRUE,1605.68506460157,1608.17420882334,"loss"
"1304",2007,"R2",2,"M.C.G.","Western Bulldogs","Adelaide",-38,11,6,72,16,14,110,653816.807797503,11,9,"Regular","2007.2.Western Bulldogs.Adelaide","2007.2",2007-04-08,FALSE,1516.04638396202,1554.51635744745,"loss"
"1305",2007,"R2",2,"Docklands","Geelong","Carlton",78,24,18,162,12,12,84,-64839.6837648896,0,-5,"Regular","2007.2.Geelong.Carlton","2007.2",2007-04-07,FALSE,1479.17300059046,1393.60597757899,"win"
"1306",2007,"R2",2,"Subiaco","West Coast","Collingwood",12,12,15,87,11,9,75,2724334.01488462,37,47,"Regular","2007.2.West Coast.Collingwood","2007.2",2007-04-07,FALSE,1603.44306051975,1504.31496065173,"win"
"1307",2007,"R2",2,"Docklands","Essendon","Fremantle",10,19,8,122,17,10,112,2724334.01488462,21,27,"Regular","2007.2.Essendon.Fremantle","2007.2",2007-04-08,FALSE,1454.33930973325,1551.80257253728,"win"
"1308",2007,"R2",2,"M.C.G.","Hawthorn","Melbourne",22,17,14,116,14,10,94,0,-9,-22,"Regular","2007.2.Hawthorn.Melbourne","2007.2",2007-04-09,FALSE,1451.97528008722,1504.62758379604,"win"
"1309",2007,"R2",2,"Football Park","Port Adelaide","North Melbourne",18,17,20,122,15,14,104,653816.807797503,34,45,"Regular","2007.2.Port Adelaide.North Melbourne","2007.2",2007-04-08,FALSE,1508.22694815303,1440.75031025675,"win"
"1310",2007,"R2",2,"Gabba","Brisbane Lions","St Kilda",52,15,12,102,7,8,50,1362110.68375635,33,45,"Regular","2007.2.Brisbane Lions.St Kilda","2007.2",2007-04-05,FALSE,1427.38416090781,1561.12035898537,"win"
"1311",2007,"R2",2,"M.C.G.","Richmond","Sydney",-16,11,6,72,13,10,88,714175.896369736,18,23,"Regular","2007.2.Richmond.Sydney","2007.2",2007-04-07,FALSE,1452.61107541809,1599.72324923391,"loss"
"1312",2007,"R3",3,"Football Park","Port Adelaide","Adelaide",-24,8,15,63,13,9,87,0,-1,-12,"Regular","2007.3.Port Adelaide.Adelaide","2007.3",2007-04-14,FALSE,1517.43059520967,1579.69667192101,"loss"
"1313",2007,"R3",3,"S.C.G.","Sydney","Brisbane Lions",27,13,18,96,10,9,69,718637.78376952,27,34,"Regular","2007.3.Sydney.Brisbane Lions","2007.3",2007-04-15,FALSE,1598.92880393147,1476.53211856577,"win"
"1314",2007,"R3",3,"M.C.G.","Carlton","Essendon",3,18,17,125,17,20,122,0,-6,-18,"Regular","2007.3.Carlton.Essendon","2007.3",2007-04-14,FALSE,1364.85001105851,1475.07157495434,"win"
"1315",2007,"R3",3,"M.C.G.","Melbourne","Geelong",-52,8,9,57,15,19,109,64839.6837648896,28,35,"Regular","2007.3.Melbourne.Geelong","2007.3",2007-04-15,FALSE,1478.59093783598,1507.92896711094,"loss"
"1316",2007,"R3",3,"Docklands","North Melbourne","Hawthorn",-21,10,10,70,13,13,91,0,11,16,"Regular","2007.3.North Melbourne.Hawthorn","2007.3",2007-04-15,FALSE,1431.54666320011,1478.01192604729,"loss"
"1317",2007,"R3",3,"M.C.G.","Collingwood","Richmond",25,17,13,115,13,12,90,0,8,-1,"Regular","2007.3.Collingwood.Richmond","2007.3",2007-04-13,FALSE,1503.77508724093,1453.40552072053,"win"
"1318",2007,"R3",3,"Subiaco","Fremantle","West Coast",-31,11,4,70,14,17,101,0,-3,-14,"Regular","2007.3.Fremantle.West Coast","2007.3",2007-04-14,FALSE,1531.07030731619,1603.98293393056,"loss"
"1319",2007,"R3",3,"Docklands","St Kilda","Western Bulldogs",50,17,14,116,9,12,66,0,6,-7,"Regular","2007.3.St Kilda.Western Bulldogs","2007.3",2007-04-14,FALSE,1511.97240132741,1490.86606948847,"win"
"1320",2007,"R4",4,"Carrara","North Melbourne","Brisbane Lions",24,12,15,87,8,15,63,-1282753.18500536,-1,-1,"Regular","2007.4.North Melbourne.Brisbane Lions","2007.4",2007-04-21,FALSE,1417.60251546395,1466.53780058753,"win"
"1321",2007,"R4",4,"Subiaco","West Coast","Carlton",61,14,16,100,4,15,39,2724334.01488462,34,43,"Regular","2007.4.West Coast.Carlton","2007.4",2007-04-22,FALSE,1621.70275539868,1380.12488073284,"win"
"1322",2007,"R4",4,"Docklands","St Kilda","Essendon",-31,9,14,68,15,9,99,0,8,1,"Regular","2007.4.St Kilda.Essendon","2007.4",2007-04-21,FALSE,1543.4767754609,1459.79670528,"loss"
"1323",2007,"R4",4,"M.C.G.","Melbourne","Fremantle",-45,13,14,92,21,11,137,2724334.01488462,29,37,"Regular","2007.4.Melbourne.Fremantle","2007.4",2007-04-22,FALSE,1447.49167171418,1513.35048584807,"loss"
"1324",2007,"R4",4,"York Park","Hawthorn","Geelong",4,10,16,76,9,18,72,-8294.47147824423,7,9,"Regular","2007.4.Hawthorn.Geelong","2007.4",2007-04-22,FALSE,1491.95607378345,1539.02823323273,"win"
"1325",2007,"R4",4,"M.C.G.","Collingwood","Port Adelaide",-18,9,12,66,12,12,84,653816.807797503,30,40,"Regular","2007.4.Collingwood.Port Adelaide","2007.4",2007-04-21,FALSE,1520.20035434036,1503.04148431543,"loss"
"1326",2007,"R4",4,"Football Park","Adelaide","Sydney",17,9,7,61,5,14,44,1163454.78798523,37,46,"Regular","2007.4.Adelaide.Sydney","2007.4",2007-04-21,FALSE,1594.08578281525,1608.9231219097,"win"
"1327",2007,"R4",4,"M.C.G.","Richmond","Western Bulldogs",-32,14,16,100,20,12,132,0,13,19,"Regular","2007.4.Richmond.Western Bulldogs","2007.4",2007-04-20,FALSE,1436.9802536211,1459.36169535498,"loss"
"1328",2007,"R5",5,"Subiaco","Fremantle","Adelaide",1,7,16,58,8,9,57,2133506.548813,31,40,"Regular","2007.5.Fremantle.Adelaide","2007.5",2007-04-29,FALSE,1538.22978091913,1611.8383283151,"win"
"1329",2007,"R5",5,"Docklands","Carlton","Brisbane Lions",-12,18,16,124,21,10,136,1362110.68375635,11,7,"Regular","2007.5.Carlton.Brisbane Lions","2007.5",2007-04-28,FALSE,1367.79775409459,1439.45889653516,"loss"
"1330",2007,"R5",5,"M.C.G.","Essendon","Collingwood",-16,11,13,79,12,23,95,0,-9,-29,"Regular","2007.5.Essendon.Collingwood","2007.5",2007-04-25,FALSE,1495.24176455594,1501.35051078274,"loss"
"1331",2007,"R5",5,"S.C.G.","Sydney","Melbourne",49,17,7,109,8,12,60,714175.896369736,26,33,"Regular","2007.5.Sydney.Melbourne","2007.5",2007-04-28,FALSE,1591.17057640984,1422.61237664312,"win"
"1332",2007,"R5",5,"Kardinia Park","Geelong","North Melbourne",-16,15,12,102,18,10,118,64839.6837648896,21,27,"Regular","2007.5.Geelong.North Melbourne","2007.5",2007-04-29,FALSE,1529.65504865777,1444.68141951632,"loss"
"1333",2007,"R5",5,"Football Park","Port Adelaide","St Kilda",53,14,12,96,6,7,43,653816.807797503,35,46,"Regular","2007.5.Port Adelaide.St Kilda","2007.5",2007-04-27,FALSE,1521.89132787305,1508.03171618496,"win"
"1334",2007,"R5",5,"M.C.G.","Richmond","West Coast",-23,11,10,76,14,15,99,2724334.01488462,19,26,"Regular","2007.5.Richmond.West Coast","2007.5",2007-04-28,FALSE,1412.99198307447,1634.02988203694,"loss"
"1335",2007,"R5",5,"M.C.G.","Hawthorn","Western Bulldogs",-17,13,15,93,16,14,110,0,12,20,"Regular","2007.5.Hawthorn.Western Bulldogs","2007.5",2007-04-29,FALSE,1501.32925835842,1483.34996590161,"loss"
"1336",2007,"R6",6,"Docklands","St Kilda","Carlton",43,18,17,125,11,16,82,0,14,13,"Regular","2007.6.St Kilda.Carlton","2007.6",2007-05-04,FALSE,1474.90563785895,1364.28050577054,"win"
"1337",2007,"R6",6,"Football Park","Adelaide","Collingwood",-24,9,8,62,11,20,86,653816.807797503,36,44,"Regular","2007.6.Adelaide.Collingwood","2007.6",2007-05-05,FALSE,1602.48859806441,1515.84524633636,"loss"
"1338",2007,"R6",6,"Gabba","Brisbane Lions","Fremantle",45,17,18,120,10,15,75,3603568.95674186,36,48,"Regular","2007.6.Brisbane Lions.Fremantle","2007.6",2007-05-06,FALSE,1442.97614485921,1547.57951116981,"win"
"1339",2007,"R6",6,"Docklands","Richmond","Geelong",-157,9,11,65,35,12,222,64839.6837648896,0,-5,"Regular","2007.6.Richmond.Geelong","2007.6",2007-05-06,FALSE,1414.72332578547,1504.86464284736,"loss"
"1340",2007,"R6",6,"M.C.G.","Essendon","Hawthorn",-35,15,6,96,20,11,131,0,0,-16,"Regular","2007.6.Essendon.Hawthorn","2007.6",2007-05-05,FALSE,1480.74702900232,1483.215790153,"loss"
"1341",2007,"R6",6,"M.C.G.","Melbourne","Port Adelaide",-5,9,17,71,10,16,76,653816.807797503,30,39,"Regular","2007.6.Melbourne.Port Adelaide","2007.6",2007-05-06,FALSE,1406.98178776714,1555.01740619906,"loss"
"1342",2007,"R6",6,"Docklands","North Melbourne","Sydney",16,16,15,111,14,11,95,714175.896369736,20,27,"Regular","2007.6.North Melbourne.Sydney","2007.6",2007-05-05,FALSE,1469.47182532674,1606.80116528583,"win"
"1343",2007,"R6",6,"Subiaco","West Coast","Western Bulldogs",15,10,17,77,9,8,62,2724334.01488462,35,44,"Regular","2007.6.West Coast.Western Bulldogs","2007.6",2007-05-05,FALSE,1632.29853932594,1501.46343410702,"win"
"1344",2007,"R7",7,"Gabba","Brisbane Lions","Adelaide",-31,9,15,69,14,16,100,1592231.39847999,35,45,"Regular","2007.7.Brisbane Lions.Adelaide","2007.7",2007-05-12,FALSE,1487.03994621199,1571.23319936425,"loss"
"1345",2007,"R7",7,"M.C.G.","Collingwood","Carlton",24,17,17,119,14,11,95,0,15,17,"Regular","2007.7.Collingwood.Carlton","2007.7",2007-05-12,FALSE,1547.10064503652,1344.94955376267,"win"
"1346",2007,"R7",7,"Docklands","North Melbourne","Essendon",22,18,9,117,13,17,95,0,0,-7,"Regular","2007.7.North Melbourne.Essendon","2007.7",2007-05-11,FALSE,1499.70541454144,1452.87502669256,"win"
"1347",2007,"R7",7,"Subiaco","Fremantle","Hawthorn",16,14,12,96,11,14,80,2724334.01488462,34,44,"Regular","2007.7.Fremantle.Hawthorn","2007.7",2007-05-13,FALSE,1503.51570981703,1511.08779246277,"win"
"1348",2007,"R7",7,"Docklands","Western Bulldogs","Melbourne",6,16,16,112,16,10,106,0,20,27,"Regular","2007.7.Western Bulldogs.Melbourne","2007.7",2007-05-13,FALSE,1501.51826748197,1418.08929762262,"win"
"1349",2007,"R7",7,"Football Park","Port Adelaide","Richmond",40,16,19,115,10,15,75,653816.807797503,35,45,"Regular","2007.7.Port Adelaide.Richmond","2007.7",2007-05-12,FALSE,1543.90989634358,1384.90564379711,"win"
"1350",2007,"R7",7,"Docklands","St Kilda","Sydney",26,15,7,97,11,5,71,714175.896369736,28,35,"Regular","2007.7.St Kilda.Sydney","2007.7",2007-05-12,FALSE,1494.23658986682,1576.56757607113,"win"
"1351",2007,"R7",7,"Kardinia Park","Geelong","West Coast",39,16,13,109,10,10,70,2675673.45900473,22,28,"Regular","2007.7.Geelong.West Coast","2007.7",2007-05-13,FALSE,1534.68232483571,1632.24370595099,"win"
"1352",2007,"R8",8,"Docklands","Essendon","Brisbane Lions",64,18,19,127,8,15,63,1362110.68375635,17,18,"Regular","2007.8.Essendon.Brisbane Lions","2007.8",2007-05-19,FALSE,1438.21335024658,1470.55457226767,"win"
"1353",2007,"R8",8,"Carrara","North Melbourne","Carlton",17,22,15,147,20,10,130,0,0,0,"Regular","2007.8.North Melbourne.Carlton","2007.8",2007-05-19,FALSE,1514.36709098742,1344.42756152505,"win"
"1354",2007,"R8",8,"Docklands","Western Bulldogs","Collingwood",33,20,15,135,14,18,102,0,11,12,"Regular","2007.8.Western Bulldogs.Collingwood","2007.8",2007-05-20,FALSE,1498.04900755016,1547.62263727414,"win"
"1355",2007,"R8",8,"Kardinia Park","Geelong","Fremantle",25,14,10,94,10,9,69,2675673.45900473,22,29,"Regular","2007.8.Geelong.Fremantle","2007.8",2007-05-19,FALSE,1575.66402609087,1519.58529853829,"win"
"1356",2007,"R8",8,"Subiaco","West Coast","Melbourne",77,19,23,137,9,6,60,2724334.01488462,34,43,"Regular","2007.8.West Coast.Melbourne","2007.8",2007-05-20,FALSE,1591.26200469584,1421.55855755443,"win"
"1357",2007,"R8",8,"S.C.G.","Sydney","Port Adelaide",31,17,16,118,13,9,87,1163454.78798523,26,34,"Regular","2007.8.Sydney.Port Adelaide","2007.8",2007-05-20,FALSE,1544.39559708709,1557.24695053624,"win"
"1358",2007,"R8",8,"Football Park","Adelaide","Richmond",9,14,15,99,14,6,90,653816.807797503,36,45,"Regular","2007.8.Adelaide.Richmond","2007.8",2007-05-18,FALSE,1587.71857330858,1371.56858960446,"win"
"1359",2007,"R8",8,"M.C.G.","Hawthorn","St Kilda",28,10,12,72,6,8,44,0,13,20,"Regular","2007.8.Hawthorn.St Kilda","2007.8",2007-05-19,FALSE,1495.0182037415,1526.40856885086,"win"
"1360",2007,"R9",9,"Docklands","Carlton","Adelaide",-19,12,14,86,15,15,105,653816.807797503,11,9,"Regular","2007.9.Carlton.Adelaide","2007.9",2007-05-26,FALSE,1346.52306636196,1574.46534872139,"loss"
"1361",2007,"R9",9,"Gabba","Brisbane Lions","Collingwood",-33,13,9,87,18,12,120,1362110.68375635,35,47,"Regular","2007.9.Brisbane Lions.Collingwood","2007.9",2007-05-26,FALSE,1429.97512653523,1514.84239719212,"loss"
"1362",2007,"R9",9,"M.C.G.","Richmond","Essendon",-8,12,12,84,12,20,92,0,1,-7,"Regular","2007.9.Richmond.Essendon","2007.9",2007-05-26,FALSE,1384.82181419165,1478.79279597901,"loss"
"1363",2007,"R9",9,"Football Park","Port Adelaide","Geelong",-56,8,12,60,16,20,116,627389.937255449,34,46,"Regular","2007.9.Port Adelaide.Geelong","2007.9",2007-05-27,FALSE,1529.77495965681,1591.44720208503,"loss"
"1364",2007,"R9",9,"M.C.G.","Melbourne","North Melbourne",-1,11,12,78,10,19,79,0,24,29,"Regular","2007.9.Melbourne.North Melbourne","2007.9",2007-05-27,FALSE,1401.34474515339,1512.27158615051,"loss"
"1365",2007,"R9",9,"Subiaco","Fremantle","St Kilda",46,15,11,101,6,19,55,2724334.01488462,32,42,"Regular","2007.9.Fremantle.St Kilda","2007.9",2007-05-25,FALSE,1503.80212254413,1498.62970985401,"win"
"1366",2007,"R9",9,"Manuka Oval","Western Bulldogs","Sydney",-43,8,9,57,15,10,100,-220308.510159753,-2,-3,"Regular","2007.9.Western Bulldogs.Sydney","2007.9",2007-05-27,FALSE,1530.82924763217,1571.86758796652,"loss"
"1367",2007,"R9",9,"York Park","Hawthorn","West Coast",35,15,9,99,8,16,64,2521914.22168885,5,6,"Regular","2007.9.Hawthorn.West Coast","2007.9",2007-05-26,FALSE,1522.79706273834,1611.47581709687,"win"
"1368",2007,"R10",10,"M.C.G.","Melbourne","Adelaide",17,13,11,89,10,12,72,653816.807797503,32,42,"Regular","2007.10.Melbourne.Adelaide","2007.10",2007-06-02,FALSE,1412.69893416805,1569.12486340405,"win"
"1369",2007,"R10",10,"Docklands","Richmond","Brisbane Lions",0,10,13,73,10,13,73,1362110.68375635,11,10,"Regular","2007.10.Richmond.Brisbane Lions","2007.10",2007-06-02,FALSE,1387.48929452752,1412.44474820268,"draw"
"1370",2007,"R10",10,"S.C.G.","Sydney","Essendon",-1,11,7,73,11,8,74,714175.896369736,27,36,"Regular","2007.10.Sydney.Essendon","2007.10",2007-06-02,FALSE,1598.81822743679,1476.12531564314,"loss"
"1371",2007,"R10",10,"M.C.G.","Collingwood","Fremantle",9,15,13,103,13,16,94,2724334.01488462,29,38,"Regular","2007.10.Collingwood.Fremantle","2007.10",2007-06-01,FALSE,1532.37277552468,1535.91683363548,"win"
"1372",2007,"R10",10,"Docklands","St Kilda","Geelong",-60,9,11,65,19,11,125,64839.6837648896,14,13,"Regular","2007.10.St Kilda.Geelong","2007.10",2007-06-03,FALSE,1466.51499876266,1619.83463424973,"loss"
"1373",2007,"R10",10,"Football Park","Port Adelaide","Hawthorn",-34,10,15,75,17,7,109,653816.807797503,35,47,"Regular","2007.10.Port Adelaide.Hawthorn","2007.10",2007-06-03,FALSE,1501.38752749211,1560.94673012544,"loss"
"1374",2007,"R10",10,"Subiaco","West Coast","North Melbourne",66,18,13,121,7,13,55,2724334.01488462,36,45,"Regular","2007.10.West Coast.North Melbourne","2007.10",2007-06-02,FALSE,1573.32614970977,1500.91739713585,"win"
"1375",2007,"R10",10,"M.C.G.","Carlton","Western Bulldogs",10,21,12,138,19,14,128,0,6,8,"Regular","2007.10.Carlton.Western Bulldogs","2007.10",2007-06-03,FALSE,1351.86355167931,1503.8786081619,"win"
"1376",2007,"R11",11,"M.C.G.","Melbourne","Collingwood",13,13,16,94,11,15,81,0,0,-16,"Regular","2007.11.Melbourne.Collingwood","2007.11",2007-06-11,FALSE,1445.62782798004,1541.63192485792,"win"
"1377",2007,"R11",11,"Football Park","Adelaide","Geelong",-7,9,8,62,9,15,69,627389.937255449,35,46,"Regular","2007.11.Adelaide.Geelong","2007.11",2007-06-10,FALSE,1536.19596959205,1639.4520587962,"loss"
"1378",2007,"R11",11,"Docklands","St Kilda","North Melbourne",-22,8,10,58,11,14,80,0,8,0,"Regular","2007.11.St Kilda.North Melbourne","2007.11",2007-06-10,FALSE,1446.89757421619,1471.98082375427,"loss"
"1379",2007,"R11",11,"Docklands","Carlton","Port Adelaide",39,22,9,141,14,18,102,653816.807797503,13,12,"Regular","2007.11.Carlton.Port Adelaide","2007.11",2007-06-09,FALSE,1378.1242467513,1480.53536755259,"win"
"1380",2007,"R11",11,"Subiaco","Fremantle","Richmond",21,18,15,123,15,12,102,2724334.01488462,33,43,"Regular","2007.11.Fremantle.Richmond","2007.11",2007-06-10,FALSE,1526.65768430224,1390.35746651354,"win"
"1381",2007,"R11",11,"M.C.G.","Hawthorn","Sydney",-9,9,12,66,11,9,75,714175.896369736,17,24,"Regular","2007.11.Hawthorn.Sydney","2007.11",2007-06-09,FALSE,1581.79889006496,1584.25219330265,"loss"
"1382",2007,"R11",11,"Docklands","Essendon","West Coast",1,15,5,95,14,10,94,2724334.01488462,20,24,"Regular","2007.11.Essendon.West Coast","2007.11",2007-06-08,FALSE,1490.69134977727,1602.26272309135,"win"
"1383",2007,"R11",11,"Gabba","Brisbane Lions","Western Bulldogs",-23,10,12,72,13,17,95,1362110.68375635,34,45,"Regular","2007.11.Brisbane Lions.Western Bulldogs","2007.11",2007-06-09,FALSE,1409.57657621665,1477.61791308991,"loss"
"1384",2007,"R12",12,"Carrara","North Melbourne","Adelaide",-46,7,12,54,15,10,100,255481.138988681,-1,-1,"Regular","2007.12.North Melbourne.Adelaide","2007.12",2007-06-16,FALSE,1489.11882320732,1540.81630258154,"loss"
"1385",2007,"R12",12,"Kardinia Park","Geelong","Brisbane Lions",50,12,13,85,5,5,35,1423810.42257328,22,28,"Regular","2007.12.Geelong.Brisbane Lions","2007.12",2007-06-17,FALSE,1634.83172580671,1396.55061795724,"win"
"1386",2007,"R12",12,"Stadium Australia","Sydney","Collingwood",-19,8,9,57,10,16,76,714175.896369736,8,11,"Regular","2007.12.Sydney.Collingwood","2007.12",2007-06-23,FALSE,1592.8208897396,1518.29118362491,"loss"
"1387",2007,"R12",12,"Football Park","Port Adelaide","Essendon",31,19,12,126,13,17,95,653816.807797503,34,44,"Regular","2007.12.Port Adelaide.Essendon","2007.12",2007-06-17,FALSE,1439.03912941839,1504.11221001659,"win"
"1388",2007,"R12",12,"Marrara Oval","Western Bulldogs","Fremantle",26,22,9,141,16,19,115,-495381.319907509,3,3,"Regular","2007.12.Western Bulldogs.Fremantle","2007.12",2007-06-16,FALSE,1490.64387134933,1530.98589989841,"win"
"1389",2007,"R12",12,"Docklands","Carlton","Hawthorn",-100,12,8,80,27,18,180,0,5,3,"Regular","2007.12.Carlton.Hawthorn","2007.12",2007-06-15,FALSE,1419.6204848855,1573.23019362802,"loss"
"1390",2007,"R12",12,"M.C.G.","Richmond","Melbourne",49,18,16,124,11,9,75,0,-8,-23,"Regular","2007.12.Richmond.Melbourne","2007.12",2007-06-22,FALSE,1386.02925091737,1468.96856921306,"win"
"1391",2007,"R12",12,"Subiaco","West Coast","St Kilda",-23,11,10,76,15,9,99,2724334.01488462,35,44,"Regular","2007.12.West Coast.St Kilda","2007.12",2007-06-24,FALSE,1588.84186285204,1429.75957476314,"loss"
"1392",2007,"R13",13,"Subiaco","Fremantle","Carlton",77,27,11,173,13,18,96,2724334.01488462,31,41,"Regular","2007.13.Fremantle.Carlton","2007.13",2007-06-30,FALSE,1503.49531482003,1396.7720612495,"win"
"1393",2007,"R13",13,"Docklands","Collingwood","Hawthorn",-8,12,15,87,15,5,95,0,2,3,"Regular","2007.13.Collingwood.Hawthorn","2007.13",2007-07-01,FALSE,1544.43171104403,1596.07861726402,"loss"
"1394",2007,"R13",13,"Docklands","Essendon","Melbourne",2,19,11,125,18,15,123,0,18,21,"Regular","2007.13.Essendon.Melbourne","2007.13",2007-06-29,FALSE,1470.71368737354,1425.95225317362,"win"
"1395",2007,"R13",13,"Gabba","Brisbane Lions","Port Adelaide",-7,15,15,105,17,10,112,1592231.39847999,35,45,"Regular","2007.13.Brisbane Lions.Port Adelaide","2007.13",2007-06-30,FALSE,1386.43108233681,1472.43765206144,"loss"
